data,label,ntiles
/projects/kwessel4/ETZ_data/Tappan19_WV02_20120229_M1BS_1030010011B55E00_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV02_20120229_M1BS_1030010011B55E00_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan19_WV02_20130117_M1BS_103001001E28E300_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV02_20130117_M1BS_103001001E28E300_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan19_WV02_20170126_M1BS_1030010062B12000_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV02_20170126_M1BS_1030010062B12000_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan19_WV03_20160617_M1BS_104001001E3B1600_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV03_20160617_M1BS_104001001E3B1600_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan19_WV02_20180119_M1BS_103001007A5E8700_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV02_20180119_M1BS_103001007A5E8700_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan19_WV02_20180430_M1BS_103001007EB3E800_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV02_20180430_M1BS_103001007EB3E800_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan19_WV03_20141227_M1BS_1040010006987400_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV03_20141227_M1BS_1040010006987400_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan19_WV03_20181227_M1BS_1040010047CC2A00_data.tif,/projects/kwessel4/ETZ_masks/Tappan19_WV03_20181227_M1BS_1040010047CC2A00_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV02_20110320_M1BS_10300100095E3100_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV02_20110320_M1BS_10300100095E3100_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV02_20130430_M1BS_1030010021920700_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV02_20130430_M1BS_1030010021920700_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV02_20151206_M1BS_103001004D0D9400_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV02_20151206_M1BS_103001004D0D9400_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV02_20130114_M1BS_103001001ECB4300_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV02_20130114_M1BS_103001001ECB4300_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV02_20170206_M1BS_103001006405AA00_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV02_20170206_M1BS_103001006405AA00_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV02_20180328_M1BS_103001007A20F500_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV02_20180328_M1BS_103001007A20F500_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV02_20190127_M1BS_103001008ABC2C00_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV02_20190127_M1BS_103001008ABC2C00_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan20_WV03_20141119_M1BS_10400100043B9F00_data.tif,/projects/kwessel4/ETZ_masks/Tappan20_WV03_20141119_M1BS_10400100043B9F00_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan21_WV02_20120426_M1BS_1030010018C95F00_data.tif,/projects/kwessel4/ETZ_masks/Tappan21_WV02_20120426_M1BS_1030010018C95F00_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan21_WV02_20190119_M1BS_103001008B4CF000_data.tif,/projects/kwessel4/ETZ_masks/Tappan21_WV02_20190119_M1BS_103001008B4CF000_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan22_WV02_20101108_M1BS_1030010007046300_data.tif,/projects/kwessel4/ETZ_masks/Tappan22_WV02_20101108_M1BS_1030010007046300_mask_segs_reclassified.tif,2000
/projects/kwessel4/ETZ_data/Tappan23_WV02_20110514_M1BS_103001000B88A400_data.tif,/projects/kwessel4/ETZ_masks/Tappan23_WV02_20110514_M1BS_103001000B88A400_mask_segs_reclassified.tif,2000
