data,label,ntiles
/home/mle35/nga-senegal/scripts/att/data/Tappan01_WV02_20110430_M1BS_103001000A27E100_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan01_WV02_20110430_M1BS_103001000A27E100_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan02_WV02_20120218_M1BS_103001001077BE00_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan02_WV02_20120218_M1BS_103001001077BE00_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan04_WV02_20120218_M1BS_103001001077BE00_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan04_WV02_20120218_M1BS_103001001077BE00_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan05_WV02_20110207_M1BS_1030010008B55200_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan05_WV02_20110207_M1BS_1030010008B55200_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan05_WV02_20110430_M1BS_103001000A27E100_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan05_WV02_20110430_M1BS_103001000A27E100_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan02_WV03_20160123_M1BS_1040010018A59100_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan02_WV03_20160123_M1BS_1040010018A59100_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan04_WV03_20160123_M1BS_1040010018A59100_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan04_WV03_20160123_M1BS_1040010018A59100_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan06_WV02_20131206_M1BS_10300100291F4300_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan06_WV02_20131206_M1BS_10300100291F4300_mask_segs_reclassified.tif,2000
/home/mle35/nga-senegal/scripts/att/data/Tappan06_WV03_20151209_M1BS_10400100156ADA00_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan06_WV03_20151209_M1BS_10400100156ADA00_mask_segs_reclassified.tif,2000
/projects/kwessel4/nga-senegal/scripts/att/allCAS/Tappan07_WV02_20190207_M1BS_103001008ACFCA00_data.tif,/home/mle35/nga-senegal-4class/att/labels/Tappan07_WV02_20190207_M1BS_103001008ACFCA00_mask_segs_reclassified.tif,2000
